Level	Date and Time	Source	Event ID	Task Category
Warning	10/11/2022 5:32:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsDBLoggingEngine
Failed to write to session log (attempt 1): Session: 16565; Message: Error while attempting to log to database: System.Data.SqlClient.SqlException (0x80131904): Login failed for user 'svc-pblueprism-p'.

Server stack trace: 
   at System.Data.SqlClient.SqlInternalConnectionTds..ctor(DbConnectionPoolIdentity identity, SqlConnectionString connectionOptions, SqlCredential credential, Object providerInfo, String newPassword, SecureString newSecurePassword, Boolean redirectedUserInstance, SqlConnectionString userConnectionOptions, SessionData reconnectSessionData, DbConnectionPool pool, String accessToken, Boolean applyTransientFaultHandling, SqlAuthenticationProviderManager sqlAuthProviderManager)
   at System.Data.SqlClient.SqlConnectionFactory.CreateConnection(DbConnectionOptions options, DbConnectionPoolKey poolKey, Object poolGroupProviderInfo, DbConnectionPool pool, DbConnection owningConnection, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionFactory.CreatePooledConnection(DbConnectionPool pool, DbConnection owningObject, DbConnectionOptions options, DbConnectionPoolKey poolKey, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionPool.CreateObject(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.UserCreateRequest(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at BluePrism.AutomateAppCore.clsDBConnection.BeginTransaction(IsolationLevel iso, String name)
   at BluePrism.AutomateAppCore.clsServer.LogToDB(Int32 iSessionNumber, Guid gResourceId, String sResourceName, Guid gStageId, String sStageName, StageTypes iStageType, String sResult, DataType iResultType, LogInfo loginfo, DateTimeOffset startDate, String sAttributeXML, String sProcessName, String sPageName, String sObjectName, String sActionName, Boolean unicode)
   at SyncInvokeLogToDB(Object , Object[] , Object[] )
   at System.ServiceModel.Dispatcher.SyncMethodInvoker.Invoke(Object instance, Object[] inputs, Object[]& outputs)
   at System.ServiceModel.Dispatcher.DispatchOperationRuntime.InvokeBegin(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage5(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage11(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.MessageRpc.Process(Boolean isOperationContextSet)
   at BluePrism.Server.Domain.Models.ExtensionMethods.RethrowWithStackTrace(Exception this)
   at BluePrism.AutomateAppCore.MyExceptionHandlingMessageInspector.AfterReceiveReply(Message& reply, Object correlationState)
   at System.ServiceModel.Dispatcher.ImmutableClientRuntime.AfterReceiveReply(ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.HandleReply(ProxyOperationRuntime operation, ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.Call(String action, Boolean oneway, ProxyOperationRuntime operation, Object[] ins, Object[] outs, TimeSpan timeout)
   at System.ServiceModel.Channels.ServiceChannelProxy.InvokeService(IMethodCallMessage methodCall, ProxyOperationRuntime operation)
   at System.ServiceModel.Channels.ServiceChannelProxy.Invoke(IMessage message)

Exception rethrown at [0]: 
   at System.Runtime.Remoting.Proxies.RealProxy.HandleReturnMessage(IMessage reqMsg, IMessage retMsg)
   at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData& msgData, Int32 type)
   at BluePrism.AutomateAppCore.IServer.LogToDB(Int32 iSessionNumber, Guid gResourceId, String sResourceName, Guid gStageId, String sStageName, StageTypes iStageType, String sResult, DataType iResultType, LogInfo loginfo, DateTimeOffset startDate, String sAttributeXML, String sProcessName, String sPageName, String sObjectName, String sActionName, Boolean unicode)
   at BluePrism.AutomateAppCore.clsDBLoggingEngine.DoLog(clsProcessStage stg, String res, DataType resType, clsArgumentList inputs, clsArgumentList outputs, LogInfo loginfo, String objName, String actionName)
ClientConnectionId:77e86ae2-3686-4a16-ba8b-62719b6c2eb6
Error Number:18456,State:1,Class:14; Stage: Make Local File Name; Result: fromGTD_20220825_035959.txt"
Information	10/11/2022 5:30:28 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page e3bf719c-246e-4090-a500-e9ae115d6461"
Information	10/11/2022 5:29:57 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page e3bf719c-246e-4090-a500-e9ae115d6461 to collection"
Information	10/11/2022 5:29:22 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:29:22Z] Session (ID: 4b4b2bdf-3856-4523-920d-63d90878d598) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 5:29:22 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 4b4b2bdf-3856-4523-920d-63d90878d598) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 5:29:13 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:29:13Z] Created session: 4b4b2bdf-3856-4523-920d-63d90878d598; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/11/2022 5:29:13 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 4b4b2bdf-3856-4523-920d-63d90878d598; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/11/2022 5:29:13 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 4b4b2bdf-3856-4523-920d-63d90878d598; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/11/2022 5:28:49 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:28:49Z] Session (ID: d3d0edb2-ad78-4712-8ec6-ae345eeebc1c) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/11/2022 5:28:49 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: d3d0edb2-ad78-4712-8ec6-ae345eeebc1c) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/11/2022 5:28:38 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:28:38Z] Session (ID: d3d0edb2-ad78-4712-8ec6-ae345eeebc1c) started. Process Name: Login"
Information	10/11/2022 5:28:38 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: d3d0edb2-ad78-4712-8ec6-ae345eeebc1c) started. Process Name: Login"
Information	10/11/2022 5:28:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:28:29Z] Created session: d3d0edb2-ad78-4712-8ec6-ae345eeebc1c; process: Login; Run Mode: Exclusive"
Information	10/11/2022 5:28:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: d3d0edb2-ad78-4712-8ec6-ae345eeebc1c; process: Login; Run Mode: Exclusive"
Information	10/11/2022 5:28:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: d3d0edb2-ad78-4712-8ec6-ae345eeebc1c; process: Login; Run Mode: Exclusive"
Information	10/11/2022 5:25:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:25:29Z] Session (ID: aca79f83-8507-4ccd-97c3-957ea8452639) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 5:25:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: aca79f83-8507-4ccd-97c3-957ea8452639) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 5:15:28 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 98f59ae9-6ba4-4337-957d-fc71bbd50eea"
Information	10/11/2022 5:15:28 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 240c1dae-508c-4747-ba09-7bd7769f1828"
Information	10/11/2022 5:15:13 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 240c1dae-508c-4747-ba09-7bd7769f1828 to collection"
Information	10/11/2022 5:15:03 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 98f59ae9-6ba4-4337-957d-fc71bbd50eea to collection"
Information	10/11/2022 5:14:31 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:14:31Z] Session (ID: aca79f83-8507-4ccd-97c3-957ea8452639) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 5:14:31 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: aca79f83-8507-4ccd-97c3-957ea8452639) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 5:14:20 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:14:20Z] Created session: aca79f83-8507-4ccd-97c3-957ea8452639; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/11/2022 5:14:20 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: aca79f83-8507-4ccd-97c3-957ea8452639; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/11/2022 5:14:20 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: aca79f83-8507-4ccd-97c3-957ea8452639; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/11/2022 5:13:49 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:13:49Z] Session (ID: 3b593419-ad5a-4d0d-912e-6de72695a4e4) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/11/2022 5:13:49 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 3b593419-ad5a-4d0d-912e-6de72695a4e4) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/11/2022 5:13:40 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:13:40Z] Session (ID: 3b593419-ad5a-4d0d-912e-6de72695a4e4) started. Process Name: Login"
Information	10/11/2022 5:13:40 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 3b593419-ad5a-4d0d-912e-6de72695a4e4) started. Process Name: Login"
Information	10/11/2022 5:13:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:13:29Z] Created session: 3b593419-ad5a-4d0d-912e-6de72695a4e4; process: Login; Run Mode: Exclusive"
Information	10/11/2022 5:13:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 3b593419-ad5a-4d0d-912e-6de72695a4e4; process: Login; Run Mode: Exclusive"
Information	10/11/2022 5:13:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 3b593419-ad5a-4d0d-912e-6de72695a4e4; process: Login; Run Mode: Exclusive"
Information	10/11/2022 5:10:30 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 17:10:30Z] Session (ID: a4b63210-5def-4865-aeb1-1f95d4b6f601) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 5:10:30 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: a4b63210-5def-4865-aeb1-1f95d4b6f601) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 5:00:30 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 70bf6cba-8e2a-44d3-8fcd-e6f94e340de5"
Information	10/11/2022 5:00:30 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 33316d3e-28af-48ef-b77c-15da6447e8bd"
Information	10/11/2022 5:00:15 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 33316d3e-28af-48ef-b77c-15da6447e8bd to collection"
Information	10/11/2022 5:00:08 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 70bf6cba-8e2a-44d3-8fcd-e6f94e340de5 to collection"
Information	10/11/2022 4:59:33 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:59:33Z] Session (ID: a4b63210-5def-4865-aeb1-1f95d4b6f601) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 4:59:33 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: a4b63210-5def-4865-aeb1-1f95d4b6f601) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 4:59:18 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:59:18Z] Created session: a4b63210-5def-4865-aeb1-1f95d4b6f601; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/11/2022 4:59:18 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: a4b63210-5def-4865-aeb1-1f95d4b6f601; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/11/2022 4:59:18 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: a4b63210-5def-4865-aeb1-1f95d4b6f601; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/11/2022 4:58:48 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:58:48Z] Session (ID: aded8b0b-2853-4d39-9389-af38b6223664) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/11/2022 4:58:48 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: aded8b0b-2853-4d39-9389-af38b6223664) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/11/2022 4:58:38 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:58:38Z] Session (ID: aded8b0b-2853-4d39-9389-af38b6223664) started. Process Name: Login"
Information	10/11/2022 4:58:38 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: aded8b0b-2853-4d39-9389-af38b6223664) started. Process Name: Login"
Information	10/11/2022 4:58:27 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:58:27Z] Created session: aded8b0b-2853-4d39-9389-af38b6223664; process: Login; Run Mode: Exclusive"
Information	10/11/2022 4:58:27 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: aded8b0b-2853-4d39-9389-af38b6223664; process: Login; Run Mode: Exclusive"
Information	10/11/2022 4:58:27 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: aded8b0b-2853-4d39-9389-af38b6223664; process: Login; Run Mode: Exclusive"
Information	10/11/2022 4:55:42 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:55:42Z] Session (ID: 4253f00f-6311-4ae1-986a-60caa8077c97) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 4:55:42 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 4253f00f-6311-4ae1-986a-60caa8077c97) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 4:45:24 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 835636bd-3730-44b9-9b3a-f6f564a5e314"
Information	10/11/2022 4:45:23 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 87dcb0d3-d783-433f-a920-9c046e8227bc"
Information	10/11/2022 4:45:09 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 87dcb0d3-d783-433f-a920-9c046e8227bc to collection"
Information	10/11/2022 4:44:54 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 835636bd-3730-44b9-9b3a-f6f564a5e314 to collection"
Information	10/11/2022 4:44:23 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:44:22Z] Session (ID: 4253f00f-6311-4ae1-986a-60caa8077c97) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 4:44:22 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 4253f00f-6311-4ae1-986a-60caa8077c97) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 4:44:13 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:44:13Z] Created session: 4253f00f-6311-4ae1-986a-60caa8077c97; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/11/2022 4:44:13 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 4253f00f-6311-4ae1-986a-60caa8077c97; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/11/2022 4:44:13 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 4253f00f-6311-4ae1-986a-60caa8077c97; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/11/2022 4:43:48 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:43:48Z] Session (ID: a84ba3a7-b26b-4343-a57e-11623173504c) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/11/2022 4:43:48 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: a84ba3a7-b26b-4343-a57e-11623173504c) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/11/2022 4:43:38 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:43:38Z] Session (ID: a84ba3a7-b26b-4343-a57e-11623173504c) started. Process Name: Login"
Information	10/11/2022 4:43:38 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: a84ba3a7-b26b-4343-a57e-11623173504c) started. Process Name: Login"
Information	10/11/2022 4:43:28 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:43:28Z] Created session: a84ba3a7-b26b-4343-a57e-11623173504c; process: Login; Run Mode: Exclusive"
Information	10/11/2022 4:43:28 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: a84ba3a7-b26b-4343-a57e-11623173504c; process: Login; Run Mode: Exclusive"
Information	10/11/2022 4:43:28 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: a84ba3a7-b26b-4343-a57e-11623173504c; process: Login; Run Mode: Exclusive"
Information	10/11/2022 4:40:15 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 16:40:15Z] Session (ID: 58342bd4-2d04-4aff-997d-c427cf513183) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 4:40:15 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 58342bd4-2d04-4aff-997d-c427cf513183) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 4:30:27 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 72c98fdd-2e46-4ad3-abab-04d5f2ce5acd"
Information	10/11/2022 4:30:27 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 513b7900-236b-4e97-93fd-116fea63cef7"
Information	10/11/2022 4:30:27 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 7dc5045e-1b6f-4c17-8058-a9522425a084"
Information	10/11/2022 4:30:13 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 513b7900-236b-4e97-93fd-116fea63cef7 to collection"
